1180	1536
2895	3022
4127	4149
4227	4438
4545	4749
4839	4901
4977	5119
5406	5588
5657	5855
6605	6676
6760	6871
6975	7056
7144	7194
7294	7375
7453	7638
7712	7813
7914	7947
8029	8155
8244	8368
8463	9437
9686	9847
9982	10125
10211	10364
11634	11792
11897	12016
12131	12179
12262	12440
12573	12706
12791	12809
12924	12959
13172	13285
13565	14028
14114	14179
14258	14366
14653	14833
14921	15897
17863	17954
18030	18513
18600	18692
18805	18870
19296	19673
19762	19848
21437	22297
22687	23199
23274	23384
23458	25218
25294	25410
25559	25741
25818	25880
26339	26410
26501	26752
26884	27003
27219	27278
27383	27423
27522	27599
27688	27772
27868	27996
29672	29767
29849	29983
30072	30137
30900	30985
31270	31426
32946	33575
34234	34437
34545	34650
34748	34808
34922	35202
35411	35550
35627	35701
35811	35901
36070	36273
36387	36431
36509	36594
37172	37194
37274	37346
37429	37567
37651	37837
38090	38123
38702	39994
42601	43197
48414	48506
48577	49068
51166	51464
52320	52523
52760	52859
53279	53449
57429	59105
62235	62567
63465	63475
63850	64726
64801	64935
65027	65365
69145	69204
69409	69529
69433	69819
69543	69877
70732	70845
70933	71010
71099	71140
71210	71371
71457	71572
71658	71739
71820	71864
72804	72878
72990	73067
73448	73523
73659	73707
74268	74427
74697	74867
74976	75089
80433	81115
81188	81515
81627	82040
82653	82913
83000	83161
83240	83371
83470	83555
83789	84104
85693	86064
86598	86888
90147	90455
91710	92087
93935	94039
94151	94242
94369	94466
94557	94700
94791	94896
95202	95715
95790	95887
95966	96190
96273	96381
96460	96673
96745	97289
97528	98107
98203	99050
100257	100721
100919	101436
101515	101788
104092	105129
106380	106673
106752	106949
107032	107208
107383	107531
107838	107985
108075	108143
108299	108547
108794	108988
109059	109175
109531	110264
110370	110718
112951	113910
114971	115024
115122	115407
115514	115623
115703	116012
116106	116227
116303	116707
116752	117051
117477	118151
118235	118468
122409	122523
122651	122712
122813	122851
123097	123207
123362	123583
123730	123837
123966	124066
124271	124548
124627	125300
126509	127360
127512	128060
128690	130126
131550	131930
133857	134081
134367	134434
134620	135235
137404	138300
138379	138519
138601	138888
139939	140916
141010	141150
141239	141643
142787	143002
143085	143386
143475	143564
143644	143818
143891	144114
144199	144427
146866	146928
147195	147564
147654	147763
147933	147962
148958	151053
151136	151496
151733	151912
151978	152406
152491	153116
153194	153250
153320	153677
153749	153835
153917	153988
155207	155902
155986	156090
160951	161372
161539	162778
163153	163250
163356	163440
163523	163588
163838	163939
164127	164264
164363	164572
164667	164882
164974	165129
165233	165340
165423	165754
165835	165894
166057	166111
167959	168862
168946	169127
169242	169331
169417	169704
169807	170019
170218	170448
171650	172744
174312	174715
175062	175536
176039	176351
176424	176734
179022	179513
181518	181746
181841	181952
182243	182420
182576	182629
186143	186238
186333	186473
186602	186897
187201	187531
195176	195311
195401	195471
195562	196915
196991	197121
197230	197416
197503	198119
202425	202549
202633	202692
202907	203012
203378	203446
203551	203604
203724	203828
203968	204114
204198	204542
204625	206942
207040	209649
209796	210108
210211	210666
211146	211265
211353	211697
211788	212087
212183	212257
212340	212494
212583	212699
212785	213094
215067	215225
215402	215537
215634	215772
215862	215927
216010	216076
217106	217180
217265	217675
217754	218242
218344	218400
218545	218559
218685	218781
219122	219409
219536	219684
222422	222649
222722	222799
222880	223083
223185	223379
223528	223692
223820	224080
224185	224403
224502	224721
224804	224862
225214	225567
225667	225802
225899	226027
226130	226188
226274	226978
228127	228207
228320	228395
228494	228540
228653	228769
228986	229063
229211	229298
229449	229561
229700	229762
229838	229893
229972	230076
230173	230232
230503	230604
230805	230853
231243	231311
231417	231494
231862	232087
232573	232769
233030	233131
233479	233592
234597	234708
235407	235725
235807	236126
236196	236324
236427	236539
236626	236735
236826	236883
236959	237013
237259	237356
238154	238670
238765	239114
239295	239561
239732	240019
241135	241155
241459	241646
241743	241902
242031	242267
242817	242888
242986	243100
243197	243259
243346	243417
243543	243597
243684	243770
243850	243922
244013	244078
244257	244355
244674	244776
244877	244983
245087	245170
245249	245352
245434	245494
245596	245892
245967	246085
246168	246264
246373	246522
248214	248228
248749	248812
248917	248984
249074	249305
249404	249541
249629	249697
249813	249908
250008	250258
251157	251246
252108	252284
252835	252981
253071	253121
253224	253344
253426	253465
253611	253692
253780	254031
254111	254274
254369	254498
254588	254692
254791	254880
255320	255490
255571	255738
255820	256056
256145	256242
256352	256610
256957	257943
259265	259435
259546	259713
259816	260052
260130	260455
260608	260788
261655	261780
261854	261928
262012	262068
262162	262338
262425	262491
262582	262640
262776	262829
262992	263141
263425	263634
263857	263985
