1388	1459
1572	1646
1745	1780
1914	1961
2435	2509
2748	2799
2872	2934
3303	3383
3543	3659
3762	3802
3927	4005
4102	4258
4335	4467
4552	4679
4765	4924
5335	5576
5339	5593
5697	5769
6309	6790
7212	7335
7440	7576
7705	8139
8216	8270
10638	12665
12797	13003
13394	13578
13703	14665
14764	14874
15191	15435
15579	15730
16044	16142
18209	18393
18481	19449
19570	19680
19970	20214
20358	20509
20714	20812
22740	23054
23136	23271
23359	23492
23580	23771
23858	24079
24181	24336
24412	24525
24617	24847
25094	25343
25429	25799
27095	27267
27351	27423
28532	29086
33055	34116
34872	35133
35219	35695
35787	36019
36122	36254
36327	36415
36497	36567
36656	36725
37196	37756
42114	44387
45281	45928
46012	46761
46852	46986
47642	48253
48355	49005
49079	49174
49891	49975
50024	51222
51300	51437
51988	52623
52708	53439
53512	53649
54280	54534
54657	54715
54959	55727
58315	60021
61257	62091
62166	62716
62818	63035
63132	63240
72392	72481
72617	72768
72859	73103
73194	73322
73434	74363
74482	74612
77116	77576
77952	78294
84554	85981
86907	87182
87414	87630
87724	87780
87858	87935
88027	88114
88204	88287
88388	88443
88525	88598
88701	88818
88892	88962
89103	89169
89539	89885
91920	92324
92789	93009
93289	93396
93521	93584
93734	93826
93949	94001
94086	94146
94264	94372
94482	94531
94948	94997
95155	95248
95354	95380
98228	98419
98615	98803
98931	99043
99176	99359
99441	99538
100118	100325
100634	100891
101269	101493
102370	103593
105367	105582
105697	105888
105976	106453
106797	106804
108163	108311
108451	108547
108636	108689
108768	108901
109159	109210
109285	109595
109705	109837
109954	110046
110133	110238
110330	110400
110497	110654
110932	111142
111308	111778
111871	112143
114185	114373
114465	115487
115604	115691
116155	116266
116344	116386
117520	117618
117742	117859
117933	118084
118160	118243
118330	118392
118522	118656
118749	118955
119355	119474
119697	119746
119877	120039
120120	120260
120426	120533
120615	120713
120864	121172
121267	121392
121643	121717
121817	122111
122330	122448
125304	125819
126329	126502
126668	127539
127617	128214
128300	128470
128643	128960
129484	129654
129722	130028
130129	130779
130857	131020
131107	131625
132538	132708
132790	133096
133369	134019
134093	134256
134322	134807
143240	143779
144172	144561
145865	145882
145970	146028
146117	146178
146832	146911
147608	147941
148018	148376
148502	148673
148764	149004
149118	149316
152575	153523
153961	154295
155784	156419
157116	157451
160500	160938
161546	161949
162035	162199
162803	163505
163615	163718
163809	163892
163996	164040
164121	164192
164295	164375
164517	164612
164685	164759
164845	164892
164996	165079
165167	165274
165352	165414
165520	165669
165790	165888
165970	166017
166265	166507
166582	166698
166988	167056
167391	167936
168051	168605
168711	168836
169035	169206
169645	169813
169924	169999
170082	170174
170284	170443
170870	171084
172576	173505
174886	176091
176797	176835
177094	177175
177258	177355
177477	177557
177657	177748
177980	178010
179822	179914
179995	180098
180211	180355
180442	180545
180713	180922
181007	181190
181248	181283
182013	182151
182239	182312
182398	182526
183693	183768
183891	184194
184298	184370
184515	184661
184819	184901
184989	185063
185419	185512
185591	185716
185803	185909
185995	186244
186823	187172
187270	187355
187542	187657
187775	187885
188070	188168
188291	188413
188695	188757
188840	188904
189004	189113
189215	189329
189424	189489
189592	189702
189792	189858
189961	190008
190881	191010
191099	191160
191465	191598
191756	191901
191986	192057
192129	192227
192296	192462
192990	194231
195589	195876
195984	196051
196160	196188
196453	196649
196782	197003
197099	197239
197328	197444
197543	197596
197823	197939
198024	198114
198204	198240
198462	198465
199017	199448
199804	199860
199958	200020
200113	200169
200280	200363
200441	200509
200586	200698
200783	200952
201036	201114
201206	201329
201702	201856
201940	202002
202088	202245
202390	202490
202609	202679
202773	202819
202900	202978
203082	203154
203269	203358
203458	203517
203641	203754
203839	203899
203969	204087
204183	204275
204906	205151
206797	206861
207453	207603
207703	207769
207867	208101
208170	208170
209084	209593
209881	210243
211285	213333
214517	216637
218170	220245
221367	221538
221607	221748
221828	221929
222068	222141
222244	222327
222611	222639
222760	222921
223003	223095
223203	223340
223460	223525
223610	223852
224249	224942
225406	225603
225723	226005
226096	226258
226375	226620
228149	228183
228272	228335
228429	228494
228590	228651
228753	228840
228941	229001
229114	229197
229287	229594
231075	231161
231485	231539
231624	231994
232882	233092
233207	233492
233691	233862
233964	234160
234242	234394
234491	234821
235117	235182
235275	235448
235552	235756
235846	235908
235982	236124
236411	236593
236662	236860
237159	237230
237314	237425
237525	237606
237693	237743
237843	237924
237999	238184
238257	238379
